mse,mae,pcc,spcc,r2,seed
856619.5992957745,480.2077717435697,0.1479948908669482,0.09710490902841837,-252755.52774111996,15
1122250.8264858134,539.4304188819386,0.1649424919286159,0.11351270663807277,-331133.4059724405,16
1228695.0622794307,550.0102906418321,0.14806252925214955,0.09519198285968856,-362541.13404610346,17
1510271.232936373,609.4100933019025,0.162223572031794,0.10083536197351588,-445623.771016351,18
1281372.7063584311,566.2224213035823,0.16392103839454564,0.10040595247330698,-378084.3441453548,19
846390.9453248038,481.12564140592104,0.1488250739215178,0.11656077334133282,-249737.43305440797,16
1358936.3176582756,578.0911086442745,0.16392979568637273,0.10372472898171702,-400970.47596784355,17
1318373.0770743184,574.6580736517658,0.16404334617494878,0.10590432451074384,-389001.7749804305,18
1387094.1998189879,585.0815123742462,0.16045537481728947,0.10019742062506128,-409278.81788453116,19
988045.6132875163,508.9936311811391,0.15206336497445538,0.10449263797294263,-291534.44778768165,20
1415346.1966858401,595.1565217377581,0.16337858049534013,0.10425559854156752,-417614.92954446643,17
1283078.2071776285,565.8979801362374,0.16283365515556256,0.10371328105463357,-378587.5738933951,18
933366.3703774407,492.2111524926357,0.15635359048355407,0.09172909715152205,-275400.6404491316,19
1176777.9997852128,545.1352896223639,0.15217272049048824,0.10171191403745507,-347222.3432347034,20
983871.1994973439,507.4501473964001,0.15100079026791513,0.10152807379664426,-290302.73380889103,21
460333.9906547917,343.5131911157808,0.16202190247835657,0.10803767939311983,-135826.40947647177,18
411166.226871907,328.781902646908,0.1517007177112226,0.11249271878185259,-121318.83428116438,19
583119.1954696556,378.94139332882173,0.1644413832790146,0.1026928442600964,-172055.74867499218,20
428855.9642505535,331.49440879031346,0.14691932300272298,0.09338994445525733,-126538.4166957563,21
564735.8945356446,371.1156086713903,0.1622293936471256,0.09597021743220513,-166631.52149606633,22
1208251.4865552748,551.49522872445,0.16085890635884004,0.09554821541422671,-356508.99653851165,19
1604563.3444451739,619.6861859129333,0.16355764624182667,0.09630377860173489,-473445.85997851816,20
1002660.8361186957,508.5836247031326,0.15407287845224438,0.11374031836479091,-295846.8555098591,21
1363082.2516213304,579.6321764892613,0.16364121783363522,0.09640927910622948,-402193.7866107558,22
697004.0733211011,439.5066556577197,0.13829232556116267,0.0997087512670086,-205658.9329958006,23
911162.7089072231,489.2560849126219,0.14942469537081707,0.10948819909534138,-268849.167215312,20
1078813.1715131463,520.0057950380109,0.151589735505926,0.0944638049095173,-318316.5723941123,21
937142.4566345218,493.3420592551207,0.15852630371291515,0.09602745706762242,-276514.8228138305,22
1482596.5019916291,595.9703871086265,0.16446516636069516,0.09377041967891339,-437457.98902220366,23
1136014.1618472205,539.215704444647,0.16298053626989165,0.10738963693253276,-335194.4534419891,24
820833.7491721845,464.6962987589326,0.14920333078525108,0.10286388975887276,-242196.45668211236,21
1184196.3166988657,541.4325251180329,0.15276431618502254,0.10552025778055177,-349411.2121635951,22
1267665.033894107,564.0485512535605,0.16238222663909607,0.09636999700349214,-374039.72072284203,23
750065.3853641433,451.1561095150156,0.15033557780942267,0.11121234670177339,-221315.34921650472,24
1476165.2414006845,600.322895683369,0.17034344130119775,0.10081448634177545,-435560.3636383088,25
852432.0896459272,478.8284482276834,0.14608818422405884,0.10942804136086359,-251519.94966206604,22
1092561.302199774,531.0047904419888,0.16350252419477576,0.10516806567086659,-322373.1335306307,23
1751243.319808985,647.702184501327,0.16246474488661972,0.09421150157536425,-516725.6556924951,24
1214840.3056210647,550.9588771031981,0.16267917094422218,0.10047912941897769,-358453.1115580053,25
1064943.0878102481,525.0716668876552,0.15145852238229118,0.10228341251499394,-314224.02746622916,26
1095644.7124956623,526.0883169989867,0.1522267757476294,0.10948483205796389,-323282.93302696565,23
1169848.6203671985,541.3494656388013,0.15712172385320972,0.10870569960881331,-345177.741543897,24
843461.8834984561,477.9739200784132,0.1445800269079132,0.09807506473145172,-248873.1760407051,25
1282934.6048888196,562.1953970110784,0.160626824294191,0.09096814670420991,-378545.20220831473,26
1350666.5590905421,580.5590295195198,0.16993185381173964,0.09565012441218533,-398530.37832992343,27
1207899.8722303226,553.1131417708895,0.16133057176430668,0.10171819917389305,-356405.24825169676,24
1597336.918607441,616.6000909775372,0.16488897074217362,0.10421586750051318,-471313.6109566353,25
1007576.9779972438,513.2284277440111,0.14985949377817706,0.09793858748308423,-297297.4258121567,26
898986.3561378096,484.0706023683131,0.1471706054729413,0.10208745093962417,-265256.3791807188,27
1097960.6042087218,530.9541635643762,0.16051913049993077,0.09923197877435637,-323966.2663857851,28
